date,city,temperature,humidity,pressure,wind_speed
2022-08-04,Ahmedabad,32.68,56,1006,0.10833333333333334
2022-08-05,Delhi,29.22,42,1015,1.5599999999999998
2022-08-05,Mumbai,25.18,43,995,5.678333333333334
2022-08-05,Bengaluru,19.34,86,993,1.7266666666666666
2022-08-05,Chennai,33.44,80,979,0.7683333333333334
2022-08-05,Kolkata,30.36,41,952,0.26833333333333337
2022-08-05,Hyderabad,31.21,94,954,1.7166666666666668
2022-08-05,Pune,19.83,43,971,2.6566666666666667
2022-08-05,Jaipur,28.42,84,983,6.448333333333333
2022-08-05,Lucknow,34.75,62,1014,5.623333333333334
2022-08-05,Ahmedabad,33.58,71,968,0.9066666666666667
2022-08-06,Delhi,32.24,71,961,1.3766666666666667
2022-08-06,Mumbai,25.17,52,976,3.09
2022-08-06,Bengaluru,25.69,85,1013,4.226666666666667
2022-08-06,Chennai,33.36,57,984,0.3116666666666667
2022-08-06,Kolkata,33.97,94,1013,1.7866666666666668
2022-08-06,Hyderabad,29.41,40,992,5.863333333333333
2022-08-06,Pune,22.12,78,992,2.6350000000000002
2022-08-06,Jaipur,25.24,69,982,4.991666666666666
2022-08-06,Lucknow,34.75,42,1006,4.923333333333333
2022-08-06,Ahmedabad,30.5,72,1014,4.628333333333333
2022-08-07,Delhi,33.1,84,971,4.968333333333333
2022-08-07,Mumbai,26.52,76,956,4.258333333333334
2022-08-07,Bengaluru,24.96,58,958,1.9416666666666667
2022-08-07,Chennai,31.94,58,1004,1.7083333333333333
2022-08-07,Kolkata,27.7,45,992,0.22999999999999998
2022-08-07,Hyderabad,30.07,87,1024,4.928333333333334
2022-08-07,Pune,24.77,44,971,2.33
2022-08-07,Jaipur,25.43,77,967,1.8783333333333332
2022-08-07,Lucknow,33.85,40,955,2.685
2022-08-07,Ahmedabad,31.18,90,976,0.605
2022-08-08,Delhi,30.59,67,1015,3.233333333333333
2022-08-08,Mumbai,25.72,77,980,0.68
2022-08-08,Bengaluru,26.03,71,1010,3.08
2022-08-08,Chennai,29.42,48,951,5.454999999999999
2022-08-08,Kolkata,28.3,88,1014,1.0983333333333334
2022-08-08,Hyderabad,27.4,43,1013,4.281666666666667
2022-08-08,Pune,21.55,66,997,1.915
2022-08-08,Jaipur,35.85,40,975,1.93
2022-08-08,Lucknow,26.93,48,975,1.9800000000000002
2022-08-08,Ahmedabad,28.05,45,950,0.94
2022-08-09,Delhi,28.02,44,1005,4.361666666666667
2022-08-09,Mumbai,28.19,41,1019,0.9566666666666667
2022-08-09,Bengaluru,24.11,78,1006,5.468333333333334
2022-08-09,Chennai,34.39,63,1021,5.763333333333333
2022-08-09,Kolkata,31.26,87,998,3.8433333333333333
2022-08-09,Hyderabad,31.9,49,1014,2.6633333333333336
2022-08-09,Pune,23.14,77,972,3.811666666666667
2022-08-09,Jaipur,26.94,47,1007,0.5866666666666667
2022-08-09,Lucknow,33.47,66,994,0.8433333333333333
2022-08-09,Ahmedabad,31.99,76,1008,0.39166666666666666
2022-08-10,Delhi,33.56,71,1015,1.6233333333333333
2022-08-10,Mumbai,27.58,76,1018,0.505
2022-08-10,Bengaluru,27.57,87,999,3.8966666666666665
2022-08-10,Chennai,32.83,58,1003,3.6750000000000003
2022-08-10,Kolkata,31.84,78,965,2.92
2022-08-10,Hyderabad,30.59,68,962,1.4649999999999999
2022-08-10,Pune,24.04,55,1024,1.4966666666666668
2022-08-10,Jaipur,33.53,60,1006,1.3
2022-08-10,Lucknow,31.38,54,1010,3.4516666666666667
2022-08-10,Ahmedabad,31.67,81,950,1.1233333333333333
2022-08-11,Delhi,28.07,51,997,1.3633333333333333
2022-08-11,Mumbai,29.98,83,1004,4.876666666666667
2022-08-11,Bengaluru,25.13,94,987,0.6283333333333333
2022-08-11,Chennai,29.04,57,1020,2.255
2022-08-11,Kolkata,30.36,49,961,6.381666666666667
2022-08-11,Hyderabad,30.74,47,959,3.373333333333333
2022-08-11,Pune,21.03,70,971,3.2083333333333335
2022-08-11,Jaipur,35.91,54,984,0.11666666666666665
2022-08-11,Lucknow,28.15,69,1008,6.233333333333333
2022-08-11,Ahmedabad,34.24,45,982,5.890000000000001
2022-08-12,Delhi,27.79,86,982,4.718333333333333
2022-08-12,Mumbai,26.05,79,1014,1.4800000000000002
2022-08-12,Bengaluru,23.1,71,987,0.7566666666666667
2022-08-12,Chennai,33.53,81,975,3.17
2022-08-12,Kolkata,28.66,90,987,2.815
2022-08-12,Hyderabad,29.95,92,979,1.8550000000000002
2022-08-12,Pune,23.0,44,954,0.8116666666666666
2022-08-12,Jaipur,31.32,49,997,5.511666666666667
2022-08-12,Lucknow,30.5,49,959,2.603333333333333
2022-08-12,Ahmedabad,33.56,60,1019,5.053333333333334
2022-08-13,Delhi,33.35,42,1018,0.04833333333333333
2022-08-13,Mumbai,24.83,64,1007,2.225
2022-08-13,Bengaluru,26.36,43,974,1.145
2022-08-13,Chennai,28.63,40,999,4.256666666666667
2022-08-13,Kolkata,33.06,53,1000,4.6466666666666665
2022-08-13,Hyderabad,26.9,80,965,6.508333333333333
2022-08-13,Pune,21.26,64,963,3.6133333333333333
2022-08-13,Jaipur,33.85,73,992,2.8249999999999997
2022-08-13,Lucknow,31.76,66,962,2.2216666666666667
2022-08-13,Ahmedabad,30.17,87,991,0.47500000000000003
2022-08-14,Delhi,27.13,78,958,0.8183333333333334
2022-08-14,Mumbai,26.07,86,993,5.13
2022-08-14,Bengaluru,26.65,91,960,6.25
2022-08-14,Chennai,32.75,87,976,2.4716666666666667
2022-08-14,Kolkata,29.79,78,971,0.7799999999999999
2022-08-14,Hyderabad,24.12,60,1019,2.0366666666666666
2022-08-14,Pune,20.72,42,1004,4.348333333333334
2022-08-14,Jaipur,30.54,78,964,6.408333333333334
2022-08-14,Lucknow,31.84,71,982,5.798333333333333
2022-08-14,Ahmedabad,29.69,92,1010,1.0566666666666666
2022-08-15,Delhi,28.72,43,950,4.136666666666667
2022-08-15,Mumbai,27.84,70,994,5.363333333333333
2022-08-15,Bengaluru,19.53,86,985,3.9299999999999997
2022-08-15,Chennai,34.63,81,1000,4.223333333333334
2022-08-15,Kolkata,31.01,61,979,2.9066666666666667
2022-08-15,Hyderabad,29.74,82,958,3.276666666666667
2022-08-15,Pune,19.52,50,962,1.3533333333333333
2022-08-15,Jaipur,31.94,51,968,3.4450000000000003
2022-08-15,Lucknow,31.36,50,966,4.528333333333333
2022-08-15,Ahmedabad,34.49,62,952,3.9766666666666666
2022-08-16,Delhi,31.41,83,1001,2.3716666666666666
2022-08-16,Mumbai,25.66,84,1018,1.78
2022-08-16,Bengaluru,27.83,93,1012,4.4799999999999995
2022-08-16,Chennai,31.01,56,1009,2.018333333333333
2022-08-16,Kolkata,31.71,83,961,1.8616666666666666
2022-08-16,Hyderabad,29.56,54,1003,4.541666666666667
2022-08-16,Pune,23.52,89,973,1.1516666666666666
2022-08-16,Jaipur,33.79,53,977,1.5933333333333335
2022-08-16,Lucknow,26.32,80,964,2.7783333333333338
2022-08-16,Ahmedabad,31.24,62,960,1.0083333333333333
2022-08-17,Delhi,33.28,79,953,4.32
2022-08-17,Mumbai,25.79,41,996,3.91
2022-08-17,Bengaluru,24.71,78,969,3.361666666666667
2022-08-17,Chennai,34.49,78,993,3.9916666666666667
2022-08-17,Kolkata,31.77,81,984,3.731666666666667
2022-08-17,Hyderabad,24.04,81,1006,5.888333333333333
2022-08-17,Pune,19.68,55,969,4.708333333333333
2022-08-17,Jaipur,33.6,52,1007,1.5933333333333335
2022-08-17,Lucknow,27.08,89,957,4.818333333333333
2022-08-17,Ahmedabad,31.56,45,979,1.625
2022-08-18,Delhi,30.44,83,976,1.1916666666666667
2022-08-18,Mumbai,25.78,87,965,5.851666666666667
2022-08-18,Bengaluru,27.18,53,962,1.6366666666666667
2022-08-18,Chennai,34.54,52,1001,1.3816666666666666
2022-08-18,Kolkata,31.11,77,968,3.2933333333333334
2022-08-18,Hyderabad,29.66,87,987,1.5683333333333334
2022-08-18,Pune,21.72,47,961,2.9033333333333338
2022-08-18,Jaipur,29.12,83,952,5.8
2022-08-18,Lucknow,25.05,92,1022,1.4683333333333335
2022-08-18,Ahmedabad,29.64,76,1003,2.0033333333333334
2022-08-19,Delhi,32.22,41,1019,0.5516666666666666
2022-08-19,Mumbai,28.66,83,988,3.86
2022-08-19,Bengaluru,26.0,83,1008,0.8916666666666666
2022-08-19,Chennai,33.42,64,1005,1.24
2022-08-19,Kolkata,30.31,50,981,2.7133333333333334
2022-08-19,Hyderabad,30.01,81,968,1.9283333333333335
2022-08-19,Pune,20.31,48,964,1.4749999999999999
2022-08-19,Jaipur,34.97,40,997,5.208333333333333
2022-08-19,Lucknow,27.42,74,1005,1.3133333333333332
2022-08-19,Ahmedabad,32.91,78,973,5.185
2022-08-20,Delhi,31.46,79,1013,3.3333333333333335
2022-08-20,Mumbai,28.79,61,996,1.9616666666666667
2022-08-20,Bengaluru,20.9,62,1020,1.0016666666666667
2022-08-20,Chennai,31.28,48,1008,6.026666666666666
2022-08-20,Kolkata,32.68,64,955,0.395
2022-08-20,Hyderabad,27.01,87,981,6.085
2022-08-20,Pune,24.11,52,1024,6.55
2022-08-20,Jaipur,26.38,65,967,5.058333333333334
2022-08-20,Lucknow,29.76,48,967,4.128333333333333
2022-08-20,Ahmedabad,34.08,86,1012,5.695
2022-08-21,Delhi,27.62,75,989,3.33
2022-08-21,Mumbai,25.8,79,1020,4.011666666666667
2022-08-21,Bengaluru,21.12,59,1024,5.753333333333334
2022-08-21,Chennai,33.81,72,997,4.498333333333333
2022-08-21,Kolkata,29.64,47,1023,4.763333333333333
2022-08-21,Hyderabad,28.13,64,976,4.3950000000000005
2022-08-21,Pune,24.14,46,987,5.5183333333333335
2022-08-21,Jaipur,29.75,94,981,4.238333333333333
2022-08-21,Lucknow,31.34,56,995,2.5966666666666667
2022-08-21,Ahmedabad,29.15,86,1003,2.9233333333333333
2022-08-22,Delhi,28.25,42,986,1.1916666666666667
2022-08-22,Mumbai,25.05,88,1023,2.8333333333333335
2022-08-22,Bengaluru,21.18,60,999,5.315
2022-08-22,Chennai,34.36,75,964,0.12166666666666666
2022-08-22,Kolkata,30.04,45,991,1.1583333333333334
2022-08-22,Hyderabad,30.58,56,963,4.7700000000000005
2022-08-22,Pune,24.37,78,975,3.8866666666666667
2022-08-22,Jaipur,26.17,69,954,1.1266666666666667
2022-08-22,Lucknow,32.15,68,963,6.036666666666666
2022-08-22,Ahmedabad,35.2,69,987,5.496666666666666
2022-08-23,Delhi,33.14,73,965,5.878333333333334
2022-08-23,Mumbai,28.95,44,1009,0.985
2022-08-23,Bengaluru,21.36,44,950,2.9166666666666665
2022-08-23,Chennai,30.75,40,1017,0.6749999999999999
2022-08-23,Kolkata,27.18,43,1006,2.688333333333333
2022-08-23,Hyderabad,31.9,79,996,0.12
2022-08-23,Pune,19.4,43,1006,4.078333333333333
2022-08-23,Jaipur,31.48,83,975,2.855
2022-08-23,Lucknow,26.61,79,995,1.5599999999999998
2022-08-23,Ahmedabad,28.6,85,1003,0.42
2022-08-24,Delhi,32.56,53,967,3.3216666666666668
2022-08-24,Mumbai,29.64,78,964,5.925
2022-08-24,Bengaluru,19.93,48,953,2.195
2022-08-24,Chennai,33.23,91,988,3.5683333333333334
2022-08-24,Kolkata,28.4,87,979,5.245
2022-08-24,Hyderabad,28.63,80,952,3.6533333333333338
2022-08-24,Pune,20.49,71,1005,0.9700000000000001
2022-08-24,Jaipur,26.55,41,984,2.9266666666666663
2022-08-24,Lucknow,34.49,70,1003,3.276666666666667
2022-08-24,Ahmedabad,33.02,49,1018,5.04
2022-08-25,Delhi,29.15,64,967,2.1233333333333335
2022-08-25,Mumbai,24.64,57,1011,0.12
2022-08-25,Bengaluru,20.09,57,962,1.175
2022-08-25,Chennai,30.86,75,1008,1.2249999999999999
2022-08-25,Kolkata,29.95,44,963,1.8616666666666666
2022-08-25,Hyderabad,29.71,70,1007,3.591666666666667
2022-08-25,Pune,21.04,94,959,0.5833333333333334
2022-08-25,Jaipur,27.83,52,982,2.8516666666666666
2022-08-25,Lucknow,32.28,83,973,6.151666666666666
2022-08-25,Ahmedabad,32.93,91,969,0.8416666666666667
2022-08-26,Delhi,31.38,40,992,6.546666666666667
2022-08-26,Mumbai,25.08,51,995,1.79
2022-08-26,Bengaluru,19.14,84,997,2.1316666666666664
2022-08-26,Chennai,30.67,55,969,2.1083333333333334
2022-08-26,Kolkata,30.98,45,1024,4.328333333333333
2022-08-26,Hyderabad,26.92,41,1002,1.8833333333333335
2022-08-26,Pune,21.04,68,988,5.036666666666666
2022-08-26,Jaipur,26.31,93,973,3.365
2022-08-26,Lucknow,32.05,77,1018,3.03
2022-08-26,Ahmedabad,34.44,84,1013,0.9333333333333332
2022-08-27,Delhi,31.12,55,951,2.6350000000000002
2022-08-27,Mumbai,29.55,58,973,3.7466666666666666
2022-08-27,Bengaluru,21.83,51,1024,3.828333333333333
2022-08-27,Chennai,29.15,64,971,4.011666666666667
2022-08-27,Kolkata,32.03,90,984,3.8516666666666666
2022-08-27,Hyderabad,26.12,83,963,3.3716666666666666
2022-08-27,Pune,22.51,51,981,2.3000000000000003
2022-08-27,Jaipur,34.61,51,966,4.338333333333334
2022-08-27,Lucknow,31.81,50,978,4.743333333333333
2022-08-27,Ahmedabad,31.83,72,976,1.9733333333333334
2022-08-28,Delhi,30.57,41,993,1.4316666666666666
2022-08-28,Mumbai,28.18,63,966,3.795
2022-08-28,Bengaluru,23.27,59,999,6.575
2022-08-28,Chennai,30.14,44,999,3.2616666666666667
2022-08-28,Kolkata,32.27,42,950,6.138333333333333
2022-08-28,Hyderabad,29.76,90,1017,0.35833333333333334
2022-08-28,Pune,24.41,52,962,3.39
2022-08-28,Jaipur,29.38,72,963,4.791666666666667
2022-08-28,Lucknow,29.48,87,987,0.445
2022-08-28,Ahmedabad,35.8,92,993,5.743333333333333
2022-08-29,Delhi,29.24,73,990,0.545
2022-08-29,Mumbai,27.98,67,979,3.53
2022-08-29,Bengaluru,19.53,62,998,1.0866666666666667
2022-08-29,Chennai,33.22,73,956,4.386666666666667
2022-08-29,Kolkata,33.55,82,979,2.6166666666666667
2022-08-29,Hyderabad,28.87,81,968,4.715
2022-08-29,Pune,19.45,44,965,3.328333333333333
2022-08-29,Jaipur,26.52,77,1016,1.2783333333333333
2022-08-29,Lucknow,31.73,87,971,0.15
2022-08-29,Ahmedabad,34.36,81,997,3.385
2022-08-30,Delhi,31.78,79,1016,1.3583333333333334
2022-08-30,Mumbai,25.74,57,990,2.1766666666666667
2022-08-30,Bengaluru,27.19,75,976,3.518333333333333
2022-08-30,Chennai,32.47,56,981,6.286666666666666
2022-08-30,Kolkata,32.44,84,1004,0.6633333333333333
2022-08-30,Hyderabad,29.7,79,955,5.301666666666667
2022-08-30,Pune,22.48,58,965,0.61
2022-08-30,Jaipur,31.69,85,992,0.895
2022-08-30,Lucknow,32.22,87,970,0.5116666666666666
2022-08-30,Ahmedabad,29.3,48,994,3.9149999999999996
2022-08-31,Delhi,25.29,68,1024,5.4750000000000005
2022-08-31,Mumbai,24.07,83,998,1.93
2022-08-31,Bengaluru,21.78,91,1010,0.315
2022-08-31,Chennai,34.46,76,992,3.095
2022-08-31,Kolkata,31.79,64,1023,2.975
2022-08-31,Hyderabad,26.53,82,1009,3.0966666666666662
2022-08-31,Pune,23.8,73,1009,4.613333333333333
2022-08-31,Jaipur,28.83,49,975,2.341666666666667
2022-08-31,Lucknow,28.97,47,1002,5.808333333333334
2022-08-31,Ahmedabad,29.49,48,1016,6.1933333333333325
2022-09-01,Delhi,25.85,48,1003,4.051666666666667
2022-09-01,Mumbai,31.6,41,978,4.531666666666667
2022-09-01,Bengaluru,21.66,74,963,6.158333333333334
2022-09-01,Chennai,33.43,47,972,0.5983333333333333
2022-09-01,Kolkata,29.95,77,950,2.4633333333333334
2022-09-01,Hyderabad,29.18,57,1005,6.335
2022-09-01,Pune,27.04,60,1000,2.6983333333333337
2022-09-01,Jaipur,25.58,41,1013,1.0483333333333333
2022-09-01,Lucknow,31.93,68,1005,0.7366666666666667
2022-09-01,Ahmedabad,28.14,67,1013,0.015
2022-09-02,Delhi,27.6,53,972,4.821666666666666
2022-09-02,Mumbai,27.21,56,966,3.231666666666667
2022-09-02,Bengaluru,21.88,58,963,0.7116666666666666
2022-09-02,Chennai,26.84,91,1013,3.535
2022-09-02,Kolkata,31.66,60,970,5.155
2022-09-02,Hyderabad,27.27,59,999,0.6966666666666667
2022-09-02,Pune,27.33,78,1006,6.178333333333334
2022-09-02,Jaipur,24.55,75,1012,3.9949999999999997
2022-09-02,Lucknow,29.1,45,976,2.216666666666667
2022-09-02,Ahmedabad,27.38,48,994,0.9166666666666666
2022-09-03,Delhi,31.16,75,989,6.578333333333333
2022-09-03,Mumbai,26.18,91,970,0.48666666666666664
2022-09-03,Bengaluru,21.92,70,993,5.596666666666667
2022-09-03,Chennai,26.27,40,955,5.226666666666667
2022-09-03,Kolkata,33.55,41,1024,1.5
2022-09-03,Hyderabad,24.5,45,956,2.7066666666666666
2022-09-03,Pune,27.84,83,1021,6.3116666666666665
2022-09-03,Jaipur,30.51,52,988,1.2333333333333334
2022-09-03,Lucknow,33.29,46,992,1.205
2022-09-03,Ahmedabad,32.54,60,954,0.4466666666666667
2022-09-04,Delhi,24.99,47,975,5.19
2022-09-04,Mumbai,28.82,48,988,4.681666666666667
2022-09-04,Bengaluru,19.08,64,1008,4.065
2022-09-04,Chennai,33.53,88,1013,2.2883333333333336
2022-09-04,Kolkata,27.57,79,1003,2.455
2022-09-04,Hyderabad,31.32,61,1014,5.426666666666667
2022-09-04,Pune,23.57,94,1004,2.8049999999999997
2022-09-04,Jaipur,32.93,45,982,3.348333333333333
2022-09-04,Lucknow,27.71,84,970,3.6999999999999997
2022-09-04,Ahmedabad,34.11,74,1009,4.358333333333333
2022-09-05,Delhi,24.21,40,1017,2.5233333333333334
2022-09-05,Mumbai,28.51,84,1003,2.19
2022-09-05,Bengaluru,18.29,71,996,1.5716666666666665
2022-09-05,Chennai,31.19,51,1006,2.38
2022-09-05,Kolkata,31.0,52,1004,3.626666666666667
2022-09-05,Hyderabad,30.44,52,1000,0.815
2022-09-05,Pune,26.94,85,970,4.976666666666667
2022-09-05,Jaipur,31.49,80,972,2.7716666666666665
2022-09-05,Lucknow,30.33,41,1005,4.628333333333333
2022-09-05,Ahmedabad,35.1,77,992,2.785
2022-09-06,Delhi,27.37,62,989,3.4
2022-09-06,Mumbai,26.04,47,1010,3.3433333333333333
2022-09-06,Bengaluru,27.66,44,994,1.9866666666666666
2022-09-06,Chennai,33.05,87,1018,1.6900000000000002
2022-09-06,Kolkata,29.57,71,1023,0.9133333333333334
2022-09-06,Hyderabad,29.1,53,972,4.4783333333333335
2022-09-06,Pune,18.32,41,1019,1.835
2022-09-06,Jaipur,31.75,48,967,4.218333333333333
2022-09-06,Lucknow,30.23,76,1018,2.17
2022-09-06,Ahmedabad,33.94,82,963,4.723333333333334
2022-09-07,Delhi,27.99,50,957,2.953333333333333
2022-09-07,Mumbai,25.08,73,957,2.3850000000000002
2022-09-07,Bengaluru,21.47,89,972,0.15333333333333335
2022-09-07,Chennai,29.55,92,968,4.621666666666667
2022-09-07,Kolkata,29.03,87,989,0.5983333333333333
2022-09-07,Hyderabad,24.32,47,1016,2.4983333333333335
2022-09-07,Pune,26.75,82,979,4.216666666666667
2022-09-07,Jaipur,27.49,91,1019,4.0633333333333335
2022-09-07,Lucknow,25.18,61,994,5.026666666666666
2022-09-07,Ahmedabad,28.81,85,995,0.39999999999999997
2022-09-08,Delhi,24.2,44,1000,2.361666666666667
2022-09-08,Mumbai,30.31,48,992,0.64
2022-09-08,Bengaluru,18.45,50,1024,2.2783333333333333
2022-09-08,Chennai,27.31,43,1007,1.3833333333333335
2022-09-08,Kolkata,30.42,76,1020,4.201666666666667
2022-09-08,Hyderabad,32.68,62,994,6.609999999999999
2022-09-08,Pune,23.62,44,1004,2.8216666666666668
2022-09-08,Jaipur,34.58,89,971,0.7516666666666666
2022-09-08,Lucknow,31.94,65,1011,6.183333333333334
2022-09-08,Ahmedabad,30.89,63,1020,5.558333333333334
2022-09-09,Delhi,30.46,43,1008,5.451666666666667
2022-09-09,Mumbai,26.87,85,985,6.073333333333333
2022-09-09,Bengaluru,25.62,56,977,4.706666666666666
2022-09-09,Chennai,28.18,41,1004,1.1966666666666665
2022-09-09,Kolkata,26.94,48,967,2.3666666666666667
2022-09-09,Hyderabad,28.29,43,1021,4.39
2022-09-09,Pune,24.36,47,960,3.9483333333333337
2022-09-09,Jaipur,30.47,92,954,5.166666666666667
2022-09-09,Lucknow,27.97,45,972,1.51
2022-09-09,Ahmedabad,33.63,76,957,2.8466666666666662
2022-09-10,Delhi,28.31,86,1020,0.7283333333333334
2022-09-10,Mumbai,24.81,89,1009,6.095
2022-09-10,Bengaluru,22.13,79,962,2.5033333333333334
2022-09-10,Chennai,29.25,77,950,1.4116666666666668
2022-09-10,Kolkata,27.75,42,992,3.1533333333333338
2022-09-10,Hyderabad,31.81,65,1014,2.2666666666666666
2022-09-10,Pune,18.0,75,978,2.585
2022-09-10,Jaipur,35.58,59,953,2.3233333333333333
2022-09-10,Lucknow,25.91,92,1005,4.483333333333333
2022-09-10,Ahmedabad,30.33,70,967,6.3133333333333335
2022-09-11,Delhi,28.0,42,986,4.845
2022-09-11,Mumbai,31.97,44,957,2.6283333333333334
2022-09-11,Bengaluru,25.57,53,957,2.77
2022-09-11,Chennai,33.42,65,975,2.0
2022-09-11,Kolkata,31.73,90,1021,1.9616666666666667
2022-09-11,Hyderabad,28.27,43,987,6.091666666666666
2022-09-11,Pune,20.41,62,988,5.171666666666667
2022-09-11,Jaipur,33.25,59,958,2.605
2022-09-11,Lucknow,28.33,45,1004,3.0116666666666667
2022-09-11,Ahmedabad,34.84,68,1019,6.565
2022-09-12,Delhi,28.75,44,1023,5.425
2022-09-12,Mumbai,28.32,47,1007,3.0316666666666667
2022-09-12,Bengaluru,18.28,40,1000,0.48
2022-09-12,Chennai,32.98,82,967,3.7716666666666665
2022-09-12,Kolkata,29.44,50,1006,4.663333333333333
2022-09-12,Hyderabad,25.69,50,963,1.0283333333333333
2022-09-12,Pune,25.98,50,998,4.043333333333334
2022-09-12,Jaipur,35.32,40,973,0.205
2022-09-12,Lucknow,31.34,69,1019,2.4483333333333333
2022-09-12,Ahmedabad,31.7,91,1012,4.558333333333334
2022-09-13,Delhi,29.93,89,985,0.4716666666666667
2022-09-13,Mumbai,27.34,78,973,2.026666666666667
2022-09-13,Bengaluru,21.42,70,968,2.195
2022-09-13,Chennai,28.84,91,1004,5.236666666666667
2022-09-13,Kolkata,29.36,91,967,2.103333333333333
2022-09-13,Hyderabad,28.74,55,956,0.8716666666666667
2022-09-13,Pune,25.15,90,950,2.475
2022-09-13,Jaipur,34.22,75,971,2.2183333333333333
2022-09-13,Lucknow,30.85,55,1003,5.823333333333333
2022-09-13,Ahmedabad,29.19,54,1015,0.6166666666666667
2022-09-14,Delhi,30.2,67,1008,5.053333333333334
2022-09-14,Mumbai,30.7,72,982,0.6933333333333334
2022-09-14,Bengaluru,25.17,90,1019,1.2133333333333334
2022-09-14,Chennai,30.51,51,957,3.748333333333333
2022-09-14,Kolkata,27.69,85,996,3.2550000000000003
2022-09-14,Hyderabad,32.18,41,1006,2.3816666666666664
2022-09-14,Pune,27.71,78,981,4.415
2022-09-14,Jaipur,33.3,51,973,1.38
2022-09-14,Lucknow,31.76,94,1023,4.721666666666667
2022-09-14,Ahmedabad,26.15,94,980,0.14166666666666666
2022-09-15,Delhi,32.8,63,998,5.838333333333334
2022-09-15,Mumbai,27.74,74,968,5.058333333333334
2022-09-15,Bengaluru,18.94,79,983,0.6133333333333334
2022-09-15,Chennai,31.19,63,961,5.665
2022-09-15,Kolkata,31.23,80,980,0.11666666666666665
2022-09-15,Hyderabad,29.01,93,974,5.221666666666667
2022-09-15,Pune,27.32,88,997,2.3866666666666667
2022-09-15,Jaipur,28.97,68,1017,0.7066666666666667
2022-09-15,Lucknow,29.18,45,955,6.511666666666667
2022-09-15,Ahmedabad,35.21,66,962,2.37
2022-09-16,Delhi,24.67,88,975,5.015
2022-09-16,Mumbai,27.93,81,989,5.513333333333333
2022-09-16,Bengaluru,18.74,54,992,2.058333333333333
2022-09-16,Chennai,28.53,43,1016,3.5933333333333333
2022-09-16,Kolkata,31.66,66,963,1.1466666666666667
2022-09-16,Hyderabad,32.93,49,973,6.238333333333333
2022-09-16,Pune,22.01,50,967,2.268333333333333
2022-09-16,Jaipur,27.6,94,979,5.46
2022-09-16,Lucknow,27.99,89,955,0.26
2022-09-16,Ahmedabad,28.44,89,1001,0.51
2022-09-17,Delhi,30.17,45,1008,6.456666666666667
2022-09-17,Mumbai,29.44,67,978,2.3583333333333334
2022-09-17,Bengaluru,24.71,75,950,0.3833333333333333
2022-09-17,Chennai,29.94,41,1016,2.643333333333333
2022-09-17,Kolkata,26.07,49,965,2.646666666666667
2022-09-17,Hyderabad,32.5,88,1014,1.6466666666666667
2022-09-17,Pune,18.49,66,1011,5.348333333333334
2022-09-17,Jaipur,28.64,75,954,2.703333333333333
2022-09-17,Lucknow,26.96,64,1001,5.588333333333334
2022-09-17,Ahmedabad,35.08,74,960,3.1666666666666665
2022-09-18,Delhi,27.97,65,1021,2.3433333333333333
2022-09-18,Mumbai,27.16,89,1001,4.526666666666666
2022-09-18,Bengaluru,27.0,82,951,5.935
2022-09-18,Chennai,27.91,64,1010,5.09
2022-09-18,Kolkata,26.49,84,969,3.625
2022-09-18,Hyderabad,24.09,49,1020,1.7683333333333333
2022-09-18,Pune,21.23,46,972,0.3116666666666667
2022-09-18,Jaipur,30.41,89,978,1.335
2022-09-18,Lucknow,27.06,90,999,2.085
2022-09-18,Ahmedabad,30.64,55,972,4.345
2022-09-19,Delhi,24.07,90,986,0.5883333333333333
2022-09-19,Mumbai,25.32,44,965,1.345
2022-09-19,Bengaluru,26.14,64,1008,0.4716666666666667
2022-09-19,Chennai,29.41,87,971,6.333333333333333
2022-09-19,Kolkata,28.66,61,987,5.471666666666667
2022-09-19,Hyderabad,24.21,87,989,1.1633333333333333
2022-09-19,Pune,24.28,71,975,3.4683333333333333
2022-09-19,Jaipur,27.71,80,991,6.390000000000001
2022-09-19,Lucknow,24.16,64,1023,4.071666666666666
2022-09-19,Ahmedabad,34.66,91,991,3.466666666666667
2022-09-20,Delhi,27.76,92,980,2.1316666666666664
2022-09-20,Mumbai,30.34,61,993,5.805
2022-09-20,Bengaluru,26.1,78,1002,5.728333333333333
2022-09-20,Chennai,29.74,46,1000,3.953333333333333
2022-09-20,Kolkata,28.39,79,1003,3.2066666666666666
2022-09-20,Hyderabad,32.71,72,987,3.685
2022-09-20,Pune,21.62,79,950,5.218333333333333
2022-09-20,Jaipur,35.29,52,990,1.7216666666666667
2022-09-20,Lucknow,27.41,68,971,5.484999999999999
2022-09-20,Ahmedabad,28.07,81,1014,2.5833333333333335
2022-09-21,Delhi,31.72,63,951,4.126666666666667
2022-09-21,Mumbai,28.14,45,980,0.5416666666666666
2022-09-21,Bengaluru,23.35,66,958,5.415
2022-09-21,Chennai,26.85,83,950,4.685
2022-09-21,Kolkata,26.17,82,954,3.4466666666666668
2022-09-21,Hyderabad,32.7,62,975,0.53
2022-09-21,Pune,23.14,90,976,2.7083333333333335
2022-09-21,Jaipur,29.47,44,1012,6.155
2022-09-21,Lucknow,33.21,47,963,0.8966666666666666
2022-09-21,Ahmedabad,31.93,90,999,0.375
2022-09-22,Delhi,30.61,70,977,3.998333333333333
2022-09-22,Mumbai,31.64,46,968,5.420000000000001
2022-09-22,Bengaluru,25.06,43,1005,0.8450000000000001
